"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"CMPK2",1025.75812564969,2.32700169976266,0.665501104176318,3.49661583603646,0.00047119986846827,0.0712802108450127,1.14703102433748
"SAMD9",2979.07509763441,1.77872180018704,0.508859806925457,3.49550460849741,0.000473166281840555,0.0712802108450127,1.14703102433748
"IGF1",7526.25357868292,-2.55394062020028,0.732791005068884,-3.48522375757084,0.000491725658476048,0.0729002801613696,1.13727080265181
"GBE1",3009.76972665544,-1.82283455940391,0.526386301351743,-3.46292172634989,0.000534343814572727,0.0779808004392073,1.10801231128003
"GLYAT",1451.54377302453,-3.1263965029856,0.905425117262705,-3.4529597681555,0.000554471691922959,0.0802909395745804,1.09533345988659
"PSMA6",5016.58574600459,0.602532775398,0.175535142731716,3.43254784210873,0.000597938376692423,0.0846173399743519,1.07254063124555
"HAMP",1629.68349301385,4.87159037197205,1.42244025605608,3.42481193936344,0.000615225121914264,0.0864090622357779,1.06344070806965
"SNRNP25",1110.05202612817,0.549767039439161,0.160692489345814,3.42123668428615,0.000623370563356224,0.0864856252764813,1.06305607036045
"DDX43",18.51611626973,1.73988395165417,0.514607618508689,3.38099143711918,0.000722247935962025,0.0971002020420624,1.01277986642916
"DDX58",6735.98860312786,1.53381137948243,0.453865902482205,3.37943734282301,0.00072634361794644,0.0971002020420624,1.01277986642916
"PARP9",2462.66939504614,1.37225933275363,0.406124556217482,3.37891248324018,0.000727731706953359,0.0971002020420624,1.01277986642916
"IFIH1",2701.41365458989,1.40496389750396,0.417171631543204,3.36783182573251,0.000757617947779106,0.0989671556959,1.00450891112659
"DTX3L",2497.15138355734,1.26863522647289,0.37973005452879,3.34088706264547,0.000835111856581764,0.106121697149302,0.974195813187608
"ZNFX1",7562.85573828392,1.07011924568186,0.320865884002018,3.33509824209024,0.000852692687936498,0.10762364466658,0.968092304690734
"C3AR1",285.242641696386,2.17158799171924,0.655946039424719,3.31061986992676,0.000930895719053346,0.115159814780904,0.938699042297742
"THAP8",3.16003501073357,-4.04919347841757,1.22741633406858,-3.29895681361474,0.000970448398211947,0.1192630005171,0.923494268513449
"CGA",9.64346136448534,2.93331412524041,0.896773805678904,3.27096320907783,0.00107181853323376,0.129398191008944,0.888071795076322
"CXCL10",5825.44364812932,2.40517874172516,0.73493198433796,3.27265487552809,0.00106542484054395,0.129398191008944,0.888071795076322
"GKN2",242.445048896061,-4.9579030800825,1.52165753008088,-3.25822531159095,0.00112111354908469,0.134246160877577,0.872098125244974
"QPRT",78.9955047623047,2.94720336550234,0.908976865217905,3.24233044676646,0.00118556469763523,0.137575587577492,0.86145862366587
